uid,nightuid,namedLocation,domainID,siteID,plotID,trapCoordinate,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,trapStatus,trapType,collectDate,endDate,tagID,individualCode,taxonID,scientificName,taxonRank,identificationQualifier,identificationReferences,nativeStatusCode,sex,recapture,fate,replacedTag,lifeStage,testes,nipples,pregnancyStatus,vagina,hindfootLength,earLength,tailLength,totalLength,weight,larvalTicksAttached,nymphalTicksAttached,adultTicksAttached,bloodSampleID,bloodSampleBarcode,bloodSampleMethod,fecalSampleID,fecalSampleBarcode,fecalSampleCondition,earSampleID,earSampleBarcode,hairSampleID,hairSampleBarcode,hairSampleContents,voucherSampleID,voucherSampleBarcode,measuredBy,recordedBy,remarks,dataQF
"1a5b45d1-af8d-43af-9755-b5de044e68c0","c72a0c33-ab62-41c5-8e83-1869bd9203dd","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","E3","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","eartz@battelleecology.org",,
"b53863a1-3828-489b-86df-2254bbe68050","c72a0c33-ab62-41c5-8e83-1869bd9203dd","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","D1","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","eartz@battelleecology.org",,
"e763b525-cc3e-42da-b4e3-5d09ee22b3c8","c72a0c33-ab62-41c5-8e83-1869bd9203dd","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","C1","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","eartz@battelleecology.org",,
"8b4733b9-bf3a-4f76-a3c5-45efced757ad","c72a0c33-ab62-41c5-8e83-1869bd9203dd","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","E1","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"5 - capture","ShermanXLK","2017-10-24","2017-10-24","NEON.MAM.D17.L1332",,"CHCA","Chaetodipus californicus","species",,,"N","F","N","released",,"adult",,"nonenlarged","not","neither",25,,,,28,"N","N","N",,,,,,,,,,,,,,"sruano@battelleecology.org","eartz@battelleecology.org",,
"c7f0fc9a-2cd0-4eb9-b212-a373fcfc2175","c72a0c33-ab62-41c5-8e83-1869bd9203dd","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","D7","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","eartz@battelleecology.org",,
"eac602d5-7630-48ea-8b93-a8864444c1f0","c72a0c33-ab62-41c5-8e83-1869bd9203dd","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","D4","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","eartz@battelleecology.org",,
"2fd8a5c3-c6aa-4125-b65f-90667d18e7fb","c72a0c33-ab62-41c5-8e83-1869bd9203dd","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","B1","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"2 - trap disturbed/door closed but empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","eartz@battelleecology.org",,
"5abbba0c-a120-4aa4-a79b-012c051a7e38","c72a0c33-ab62-41c5-8e83-1869bd9203dd","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","A5","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","eartz@battelleecology.org",,
"d7c7cc2e-ae2a-47db-bd75-1015dc858a70","c72a0c33-ab62-41c5-8e83-1869bd9203dd","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","B6","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","eartz@battelleecology.org",,
"0fbe1ba5-4f4f-4088-836d-b4636e2b0648","c72a0c33-ab62-41c5-8e83-1869bd9203dd","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","D9","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","eartz@battelleecology.org",,
"35672adb-e63f-4e81-ae54-410a369cf836","c72a0c33-ab62-41c5-8e83-1869bd9203dd","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","A10","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","eartz@battelleecology.org",,
"a563c17c-dd40-430b-ab47-a0d725cc1451","c72a0c33-ab62-41c5-8e83-1869bd9203dd","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","A6","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","eartz@battelleecology.org",,
"7c6ed855-6b08-4041-bef4-d64911434d96","c72a0c33-ab62-41c5-8e83-1869bd9203dd","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","B4","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","eartz@battelleecology.org",,
"4e5083f3-1565-4cac-8b40-67f79f8eee62","c72a0c33-ab62-41c5-8e83-1869bd9203dd","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","C10","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","eartz@battelleecology.org",,
"dd6a5646-77cd-45a8-9fe9-2f31e1ad181a","c72a0c33-ab62-41c5-8e83-1869bd9203dd","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","B9","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","eartz@battelleecology.org",,
"e3a40e13-0377-44a8-980a-ea76f02ef031","2be3c73c-2a0a-40fb-be61-df83c44d6146","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","C8","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"auccello@battelleecology.org","zlafaver@battelleecology.org",,
"5193fbba-f708-4a5e-be41-190685bd2191","2be3c73c-2a0a-40fb-be61-df83c44d6146","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","A9","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"auccello@battelleecology.org","zlafaver@battelleecology.org",,
"7ad92420-9420-460e-8eb6-eae7c83c09c1","2be3c73c-2a0a-40fb-be61-df83c44d6146","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","A4","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"auccello@battelleecology.org","zlafaver@battelleecology.org",,
"7025de87-e1ed-47e4-9835-37b03780d925","2be3c73c-2a0a-40fb-be61-df83c44d6146","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","A3","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"auccello@battelleecology.org","zlafaver@battelleecology.org",,
"75b07575-4094-46dd-b69b-a13ff683cdaa","2be3c73c-2a0a-40fb-be61-df83c44d6146","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","A1","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"auccello@battelleecology.org","zlafaver@battelleecology.org",,
"e646fc21-f572-4a77-abfe-6174a6c16e4c","2be3c73c-2a0a-40fb-be61-df83c44d6146","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","B6","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"auccello@battelleecology.org","zlafaver@battelleecology.org",,
"616ba30a-fc2d-44a2-9475-0e305439c6fc","2be3c73c-2a0a-40fb-be61-df83c44d6146","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","E4","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"auccello@battelleecology.org","zlafaver@battelleecology.org",,
"8834f41e-2901-4c15-b1f0-db90dbf9f077","2be3c73c-2a0a-40fb-be61-df83c44d6146","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","C4","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"auccello@battelleecology.org","zlafaver@battelleecology.org",,
"7d2ce969-9c3d-4d65-9a2d-981efa78b8b5","c72a0c33-ab62-41c5-8e83-1869bd9203dd","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","J9","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","eartz@battelleecology.org",,
"fab0c818-1436-4b67-ae01-355dfc06445a","c72a0c33-ab62-41c5-8e83-1869bd9203dd","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","J10","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","eartz@battelleecology.org",,
"c337b758-146d-4c96-9599-8f5ce0be8d41","c72a0c33-ab62-41c5-8e83-1869bd9203dd","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","J8","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","eartz@battelleecology.org",,
"a637494f-fad4-4001-8bf8-23e44d4425f3","c72a0c33-ab62-41c5-8e83-1869bd9203dd","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","G8","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","eartz@battelleecology.org",,
