uid,nightuid,namedLocation,domainID,siteID,plotID,trapCoordinate,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,trapStatus,trapType,collectDate,endDate,tagID,individualCode,taxonID,scientificName,taxonRank,identificationQualifier,identificationReferences,nativeStatusCode,sex,recapture,fate,replacedTag,lifeStage,testes,nipples,pregnancyStatus,vagina,hindfootLength,earLength,tailLength,totalLength,weight,larvalTicksAttached,nymphalTicksAttached,adultTicksAttached,bloodSampleID,bloodSampleBarcode,bloodSampleMethod,fecalSampleID,fecalSampleBarcode,fecalSampleCondition,earSampleID,earSampleBarcode,hairSampleID,hairSampleBarcode,hairSampleContents,voucherSampleID,voucherSampleBarcode,measuredBy,recordedBy,remarks,dataQF
"cee6af33-7a6d-4b87-bb2f-7d87e66cf241","2A58AF34DC5E45E38B46A3A90FA7269B","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","F9","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"auccello@field-ops.org","zlafaver@field-ops.org",,
"ddd67b8f-00fc-4856-855a-d267433e5349","2A58AF34DC5E45E38B46A3A90FA7269B","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","F7","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"5 - capture","ShermanXLK","2017-01-18","2017-01-18","NEON.MAM.D17.R1974",,"PEBO","Peromyscus boylii","species",,"D17 - NEON.DOC.003141","N","M","N","released",,"adult","nonscrotal",,,,21,17,98,,21,"N","N","N","SJER.20170118.R1974.B",,"mandibular","SJER.20170118.R1974.F",,"fresh","SJER.20170118.R1974.E",,"SJER.20170118.R1974.H",,"hairAndWhisker",,,"auccello@field-ops.org","zlafaver@field-ops.org",,
"be1c18bb-c811-4d45-8bb3-3e6a62df8df8","2A58AF34DC5E45E38B46A3A90FA7269B","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","D6","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"auccello@field-ops.org","zlafaver@field-ops.org",,
"311c81a9-205a-4eaf-ae12-b6b66aeb5490","2A58AF34DC5E45E38B46A3A90FA7269B","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","D2","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"auccello@field-ops.org","zlafaver@field-ops.org",,
"51c6049a-94f3-4f02-b15b-f4fbea1f7c6c","2A58AF34DC5E45E38B46A3A90FA7269B","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","C5","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"auccello@field-ops.org","zlafaver@field-ops.org",,
"d198b38d-5f0b-4374-8024-a3ed6dbb5232","2A58AF34DC5E45E38B46A3A90FA7269B","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","I7","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"auccello@field-ops.org","zlafaver@field-ops.org",,
"26bbe9c8-c265-41d1-b175-697fbdcad1c9","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","D2","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"8ebc2a0c-233c-4579-89f7-b8ee66fc66e7","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","C8","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"d260395e-0a98-43c2-bc2f-7e454493361a","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","D5","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"a80bead0-8502-4a29-b6b4-b84160f65199","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","G5","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"766f1fef-3bc7-448d-8f71-5772c72535f5","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","B1","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"ed8084fb-6e13-42a0-b218-1a86f8612cd5","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","J9","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"7a77eded-9f0a-4ea4-aa71-33c2978e1b44","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","A1","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"4c8e4da2-0d79-4632-89bb-df4942d450d7","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","I9","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"b77bd81d-227e-4625-aa1f-949d7e613516","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","H1","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"e28c8a86-7770-4cdb-ad44-d90cbeb85e8a","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","F10","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"2af37d40-38ab-41ba-9feb-38a6443f84df","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","J6","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"e5359fc7-ea9e-4899-8228-c1bae4d89189","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","B6","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"e0bc909e-9382-4366-8fe5-99928b70d8ec","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","A2","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"54840dec-676f-49c1-a3ff-326aa3ddb4f1","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","F3","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"52b21edf-7e23-471c-aae5-d7edad127cce","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","B8","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"247c2475-edac-4237-8a5f-0171dc87d7df","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","E4","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"8f74da05-9fb7-4fa0-8b54-a34a09c2ab23","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","H6","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"84378e1a-6529-4321-abf6-fcd1300caddc","5BF70A247DB84DEBBFD5E3F12C9723E2","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","J7","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"f77fe559-62fc-418e-91c8-b6c05fae44ec","5BF70A247DB84DEBBFD5E3F12C9723E2","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","F10","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"49585603-6903-4c02-84b4-f911bc7217c7","5BF70A247DB84DEBBFD5E3F12C9723E2","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","A5","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"754c1b98-1999-4f6b-813a-a9eb22d12379","5BF70A247DB84DEBBFD5E3F12C9723E2","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","G6","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"a98d014e-cde7-4b9f-b290-a10e19848cb5","5BF70A247DB84DEBBFD5E3F12C9723E2","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","A1","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"6d0cd80e-83ef-4390-ba05-e716c9b0fbf8","5BF70A247DB84DEBBFD5E3F12C9723E2","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","H5","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"336e6be0-5ec5-426f-8d51-1c814bc2a825","5BF70A247DB84DEBBFD5E3F12C9723E2","SJER_013.mammalGrid.mam","D17","SJER","SJER_013","A10","distributed","evergreenForest",37.082596,-119.729144,"WGS84",45.3,269.4,0.3,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"8fd8fa83-4087-432b-843f-d4caca9d0ed4","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","E6","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"cd991e78-11a4-49b9-ac93-1f6a21cfe0ac","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","I6","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"c6dcdf9a-2489-4715-826a-993a99c8ef72","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","A8","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"144f1060-676b-4483-8e8b-d350bbf41bc4","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","I5","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"1c850a9d-3cbc-4745-bc9e-96cfeba38468","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","D1","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"da16a620-3a66-42a6-bd9d-ff39041c9353","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","D3","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"e7e06c49-507f-46c2-8d98-25c43a3b4d04","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","F5","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"0850611d-adc1-4b1f-8673-3c0432383279","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","C1","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"00dc1f75-fd16-42a7-8788-f251756ea397","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","D6","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"04bab290-7680-4e9a-b7ee-dc6022557d76","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","C2","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"f817f3eb-0db8-44eb-8d72-bd9cb99109df","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","C6","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"7fd2b956-a2d7-4f15-ba5f-8de819785761","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","B2","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"807aa3df-e79d-4fa7-864e-c34ab49745c5","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","C4","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"9eed7024-8926-4bcb-9574-3aa87f94da2c","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","J10","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"73bc8207-049a-4031-9a05-1b5467084780","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","G4","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"e04c18f8-cf72-48c1-aa02-7dc07cb10845","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","F6","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"e84d8ab6-2fe9-4dff-938c-2fd440ab2bd4","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","B3","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
"c01598f1-aea2-4282-a22f-06a54c7e0ed8","5620454E7D514C17BCE519A480E57466","SJER_033.mammalGrid.mam","D17","SJER","SJER_033","E1","distributed","grasslandHerbaceous",37.081572,-119.715119,"WGS84",45.1,324.2,0.1,"6 - trap set and empty","ShermanXLF","2017-01-18","2017-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eartz@neoninc.org","jgrisham@field-ops.org",,
